Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000357325.6	2	12	12	0	0	0	0	0	70	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357325.14	2	23	17	0	0	0	0	0	48	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357325.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357325.25	68	428	118	0	0	0	0	0	932	0	0	0	0	645	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000357325.15	51	343	122	0	0	0	0	0	753	0	0	0	0	369	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000357325.22	117	714	207	0	0	0	0	0	1412	0	0	0	0	921	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000357325.28	8	32	3	0	0	0	0	0	122	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.8	65	441	102	0	0	0	0	0	1040	0	0	0	0	439	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000357470.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.7	12	135	19	0	0	0	0	0	139	1	0	0	0	84	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357470.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.5	9	85	13	0	0	0	0	0	155	0	0	0	0	83	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357470.2	2	74	25	0	0	0	0	0	186	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.1	6	7	6	0	0	0	0	0	49	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.6	5	21	5	0	0	0	0	0	63	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.12	97	590	133	0	0	0	0	0	1315	0	0	0	0	535	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000357470.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357470.11	14	74	11	0	0	0	0	0	205	0	0	0	0	131	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357470.9	43	240	88	0	0	0	0	0	639	0	0	0	0	368	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356063.2	21	212	64	0	0	0	0	0	515	0	0	0	0	299	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000349973.1	1	6	2	0	0	0	0	0	25	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355859.2	47	378	100	0	0	0	0	0	729	0	0	0	0	593	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000355859.3	62	380	138	0	0	0	0	0	992	0	0	0	0	474	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355859.1	8	52	12	0	0	0	0	0	94	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355859.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355859.5	26	192	59	0	0	0	0	0	481	0	0	0	0	134	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355859.6	34	234	60	0	0	0	0	0	491	0	0	0	0	270	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355859.8	37	273	87	0	0	0	0	0	623	0	0	0	0	308	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000354186.12	801	4535	1324	0	0	0	0	0	11094	0	0	0	0	6980	0	0	0	0	0	0	0	0	132	0
evm.model.scf7180000354186.1	166	1353	311	0	0	0	0	0	2561	0	0	0	0	1444	0	0	0	0	0	0	0	0	25	0
evm.model.scf7180000354186.4	5	22	0	0	0	0	0	0	21	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354186.8	47	262	82	0	0	0	0	0	724	0	0	0	0	339	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000354186.6	0	9	3	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354186.7	81	516	155	0	0	0	0	0	1250	0	0	0	0	677	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000354186.2	196	1573	361	0	0	0	0	0	3083	0	0	0	0	2068	0	0	0	0	0	0	0	0	24	0
evm.model.scf7180000354186.3	46	524	148	0	0	0	0	0	918	0	0	0	0	684	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000354186.5	57	501	150	0	0	0	0	0	1331	0	0	0	0	610	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000354186.9	75	405	146	0	0	0	0	0	1186	0	0	0	0	445	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000354186.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345668.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345668.1	38	150	77	0	0	0	0	0	516	0	0	0	0	109	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000345668.5	75	578	146	0	0	0	0	0	1192	0	0	0	0	659	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000345668.4	11	65	19	0	0	0	0	0	84	0	0	0	0	73	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000345668.6	32	220	83	0	0	0	0	0	548	0	0	0	0	238	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000345668.8	4	84	20	0	0	0	0	0	120	0	0	0	0	62	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000355728.1	13	89	39	0	0	0	0	0	249	0	0	0	0	258	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355728.3	2	2	7	0	0	0	0	0	34	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355728.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.36	59	403	100	0	0	0	0	0	763	0	0	0	0	468	0	0	2	0	0	3	0	0	11	0
evm.model.scf7180000357513.33	137	1013	296	0	0	0	0	0	2216	0	0	0	0	1215	0	0	0	0	0	1	0	0	30	0
evm.model.scf7180000357513.21	35	217	38	0	0	0	0	0	439	0	0	0	0	146	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000357513.9	56	344	86	0	0	0	0	0	775	0	0	0	0	366	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357513.8	124	931	235	0	0	0	0	0	2101	0	0	0	0	982	0	0	0	0	0	0	0	0	20	0
evm.model.scf7180000357513.35	12	55	7	0	0	0	0	0	111	0	0	0	0	73	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357513.34	27	179	65	0	0	0	0	0	405	0	0	0	0	196	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357513.26	24	203	36	0	0	0	0	0	347	0	0	0	0	209	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357513.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.23	71	544	43	0	0	0	0	0	865	0	0	0	0	385	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000357513.6	4	25	2	0	0	0	0	0	62	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.29	27	136	43	0	0	0	0	0	292	0	0	0	0	190	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357513.32	1	18	12	0	0	0	0	0	76	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357513.25	115	513	191	0	0	0	0	0	2127	0	0	0	0	606	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000357513.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.37	6	39	14	0	0	0	0	0	139	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.31	50	405	100	0	0	0	0	0	755	0	0	0	0	397	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000357513.28	31	201	41	0	0	0	0	0	384	0	0	0	0	172	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357513.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.7	107	579	214	0	0	0	0	0	1554	0	0	0	0	723	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000357513.17	140	775	103	0	0	0	0	0	1694	0	0	0	0	569	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000357513.27	7	39	24	0	0	0	0	0	154	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.22	50	420	65	0	0	0	0	0	957	0	0	0	0	276	0	0	0	0	0	1	0	0	14	0
evm.model.scf7180000357513.13	7	37	13	0	0	0	0	0	82	0	0	0	0	48	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000357513.10	38	216	73	0	0	0	0	0	443	0	0	0	0	302	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000357513.2	0	6	2	0	0	0	0	0	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.24	28	269	22	0	0	0	0	0	462	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357513.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354125.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354125.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354125.7	41	179	48	0	0	0	0	0	369	0	0	0	0	224	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354125.2	82	572	163	0	0	0	0	0	1314	0	0	0	0	724	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000354125.4	103	1048	264	0	0	0	0	0	1771	0	0	0	0	1526	0	0	0	0	0	1	0	0	13	0
evm.model.scf7180000354125.3	93	815	165	0	0	0	0	0	1144	0	0	0	0	970	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000348257.9	3	39	18	0	0	0	0	0	104	0	0	0	0	52	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000348257.6	37	263	94	0	0	0	0	0	740	0	0	0	0	412	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000348257.4	46	327	86	0	0	0	0	0	734	0	0	0	0	376	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000348257.3	19	118	31	0	0	0	0	0	304	0	0	0	0	156	0	0	0	0	0	1	0	0	1	0
evm.model.scf7180000348257.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348257.8	37	171	74	0	0	0	0	0	463	0	0	0	0	258	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000348257.5	0	2	2	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353248.2	14	133	3	0	0	0	0	0	49	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353248.3	26	201	56	0	0	0	0	0	411	0	0	0	0	224	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353248.1	8	31	10	0	0	0	0	0	101	0	0	0	0	41	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353380.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353380.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348668.1	12	20	7	0	0	0	0	0	64	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000348668.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000348668.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.14	75	476	119	0	0	0	0	0	995	0	0	0	0	808	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000346622.9	5	64	18	0	0	0	0	0	315	0	0	0	0	82	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000346622.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.13	1	43	9	0	0	0	0	0	69	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346622.12	43	387	98	0	0	0	0	0	719	0	0	0	0	449	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000346622.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357124.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356774.3	4	19	9	0	0	0	0	0	88	0	0	0	0	36	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356774.4	114	573	207	0	0	0	0	0	1284	0	0	0	0	1080	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000356774.2	110	917	230	0	0	0	0	0	1938	0	0	0	0	901	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356308.8	219	882	328	0	0	0	0	0	2195	0	0	0	0	545	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000356308.11	84	564	128	0	0	0	0	0	1134	0	0	0	0	556	0	0	0	0	0	1	0	0	17	0
evm.model.scf7180000356308.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.26	41	327	74	0	0	0	0	0	687	0	0	0	0	427	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356308.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.9	14	132	43	0	0	0	0	0	344	0	0	0	0	179	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356308.37	58	234	77	0	0	0	0	0	552	0	0	0	0	269	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356308.1	20	121	20	0	0	0	0	0	210	0	0	0	0	126	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356308.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.22	3	86	15	0	0	0	0	0	116	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.31	11	45	14	0	0	0	0	0	94	0	0	0	0	44	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356308.30	11	88	36	0	0	0	0	0	206	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.3	15	155	17	0	0	0	0	0	185	0	0	0	0	74	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356308.7	6	27	19	0	0	0	0	0	91	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356308.16	142	938	266	0	0	0	0	0	2046	0	0	0	0	1413	0	0	0	0	0	3	0	0	28	0
evm.model.scf7180000356308.23	36	209	55	0	0	0	0	0	439	0	0	0	0	224	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356308.10	69	419	103	0	0	0	0	0	796	0	0	0	0	400	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356308.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.38	5	30	4	0	0	0	0	0	34	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.39	2	12	4	0	0	0	0	0	47	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.33	32	264	62	0	0	0	0	0	583	0	0	0	0	287	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356308.12	2	32	9	0	0	0	0	0	104	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.17	74	322	96	0	0	0	0	0	789	0	0	0	0	456	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000356308.20	6	89	27	0	0	0	0	0	387	0	0	0	0	67	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356308.4_evm.model.scf7180000356308.5	479	2301	872	0	0	0	0	0	5312	0	0	0	0	1214	0	0	0	0	2	0	0	0	37	0
evm.model.scf7180000356308.27	2	32	7	0	0	0	0	0	74	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.14	33	186	50	0	0	0	0	0	433	0	0	0	0	294	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356308.28	56	382	144	0	0	0	0	0	1269	0	0	0	0	559	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356308.29	20	97	41	0	0	0	0	0	404	0	0	0	0	261	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356308.40	0	18	2	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.15	2	12	3	0	0	0	0	0	35	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.24	25	116	38	0	0	0	0	0	335	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356308.34_evm.model.scf7180000356308.35	58	442	108	0	0	0	0	0	875	0	0	0	0	532	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000350283.2	56	346	103	0	0	0	0	0	725	0	0	0	0	371	0	0	0	0	0	1	0	0	7	0
evm.model.scf7180000350283.3	22	142	37	0	0	0	0	0	357	0	0	0	0	160	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000350283.1	13	176	58	0	0	0	0	0	368	0	0	0	0	229	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353508.8	79	746	128	0	0	0	0	0	977	0	0	0	0	680	0	0	0	0	0	0	0	0	20	0
evm.model.scf7180000353508.9	108	1284	214	0	0	0	0	0	1535	0	0	0	0	960	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000353508.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353508.16	5	44	2	0	0	0	0	0	68	0	0	0	0	16	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353508.14	4	8	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353508.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353508.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353508.13	71	159	35	0	0	0	0	0	390	0	0	0	0	57	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353508.12	16	89	27	0	0	0	0	0	231	0	0	0	0	42	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353508.7	56	524	125	0	0	0	0	0	1038	0	0	0	0	494	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353728.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353728.4	58	311	71	0	0	0	0	0	818	0	0	0	0	304	0	0	0	0	0	1	0	0	8	0
evm.model.scf7180000353728.5	57	433	88	0	0	0	0	0	803	0	0	0	0	453	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353728.1	49	276	59	0	0	0	0	0	645	0	0	0	0	520	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353728.9	111	989	209	0	0	0	0	0	1908	0	0	0	0	1139	0	0	0	0	0	1	0	0	23	0
evm.model.scf7180000353728.7	60	425	103	0	0	0	0	0	774	0	0	0	0	424	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000353728.6	40	175	65	0	0	0	0	0	422	0	0	0	0	219	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353728.8	61	478	148	0	0	0	0	0	998	0	0	0	0	476	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000349074.2	0	2	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349074.1	1	18	12	0	0	0	0	0	45	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350458.1	112	619	202	0	0	0	0	0	1447	0	0	0	0	896	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000357316.4	16	55	32	0	0	0	0	0	89	0	0	0	0	49	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357316.2	6	17	10	0	0	0	0	0	41	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357316.6	22	96	32	0	0	0	0	0	319	0	0	0	0	214	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000357316.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357316.3	18	151	32	0	0	0	0	0	245	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357316.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356972.2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356972.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356972.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356972.1	127	774	158	0	0	0	0	0	1935	0	0	0	0	740	0	0	0	0	0	0	0	0	30	0
evm.model.scf7180000356972.9	219	1693	431	0	0	0	0	0	3633	0	0	0	0	1596	0	0	0	0	0	0	0	0	31	0
evm.model.scf7180000356972.10	23	146	52	0	0	0	0	0	433	0	0	0	0	171	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356972.3	25	460	93	0	0	0	0	0	511	0	0	0	0	194	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356972.4	11	147	41	0	0	0	0	0	317	0	0	0	0	94	0	0	0	0	0	1	0	0	3	0
evm.model.scf7180000356972.8	37	259	44	0	0	0	0	0	417	0	0	0	0	239	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000355020.4	5	12	4	0	0	0	0	0	35	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355020.2	4	17	3	0	0	0	0	0	54	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355020.5	17	91	15	0	0	0	0	0	270	0	0	0	0	121	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355020.3	47	387	90	0	0	0	0	0	770	0	0	0	0	406	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000355020.1	52	255	59	0	0	0	0	0	532	0	0	0	0	228	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000354177.1	77	472	150	0	0	0	0	0	1407	0	0	0	0	721	0	0	0	0	0	2	0	0	8	0
evm.model.scf7180000354177.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354177.3	102	733	187	0	0	0	0	0	1536	0	0	0	0	775	0	0	0	0	0	0	0	0	18	0
evm.model.scf7180000354177.2	46	384	109	0	0	0	0	0	788	0	0	0	0	470	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000354177.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354177.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356836.1	12	16	6	0	0	0	0	0	82	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345661.4	4	36	7	0	0	0	0	0	95	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000345661.18	17	123	43	0	0	0	0	0	341	0	0	0	0	177	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000345661.15	17	97	23	0	0	0	0	0	219	0	0	0	0	87	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000345661.6	31	140	38	0	0	0	0	0	294	0	0	0	0	137	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000345661.3	13	119	18	0	0	0	0	0	156	0	0	0	0	147	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000345661.12	0	7	3	0	0	0	0	0	26	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345661.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345661.5	85	545	188	0	0	0	0	0	1110	0	0	0	0	645	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000345661.13	16	78	21	0	0	0	0	0	179	0	0	0	0	91	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000345661.2	30	248	66	0	0	0	0	0	599	0	0	0	0	405	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000345661.11	97	743	74	0	0	0	0	0	1571	0	0	0	0	843	0	0	0	0	0	1	0	0	19	0
evm.model.scf7180000345661.20	60	276	68	0	0	0	0	0	851	0	0	0	0	465	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000345661.14	0	11	1	0	0	0	0	0	17	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345661.9	86	474	142	0	0	0	0	0	1215	0	0	0	0	759	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000345661.10	7	52	19	0	0	0	0	0	143	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346219.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346219.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000346219.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354836.5	35	335	84	0	0	0	0	0	681	0	0	0	0	404	0	0	0	0	0	0	0	0	7	0
