gene,signed_logP
SCF082_s16_g811,0.207455176219715
SCF082_s16_g812,-1.18189995928972
SCF082_s16_g813,-0.123442722076809
SCF082_s16_g814,-0.119055126483
SCF082_s16_g815,-0.814569698901457
SCF082_s16_g816,-0.36703458211125
SCF082_s16_g817,-0.696794054378076
SCF082_s16_g818,-0.108663658394282
SCF082_s16_g819,0.0604449362548076
SCF082_s16_g820,0.570230797960078
SCF082_s17_g821,0.519671809671648
SCF082_s17_g822,-0.741951827843362
SCF082_s17_g823,-0.367304040229178
SCF082_s17_g824,-0.564419456738556
SCF082_s17_g825,-0.479445010579427
SCF082_s17_g827,-1.03201527896139
SCF082_s17_g828,0.558905046004507
SCF082_s17_g829,-0.495233925310836
SCF082_s17_g832,0.0240731164133688
SCF082_s17_g833,-0.229394202280519
SCF082_s17_g835,-0.443536041781813
SCF082_s17_g836,-0.235978422921851
SCF082_s17_g837,0.469965519401058
SCF082_s17_g838,-0.543417472838959
SCF082_s17_g839,-0.620575039352951
SCF082_s17_g841,0.704336289846569
SCF082_s18_g842,0.0131620183438676
SCF082_s18_g844,0.305227764126725
SCF082_s18_g845,0.126829202794764
SCF082_s18_g846,-0.386741087046005
SCF082_s18_g847,-0.0583245439224904
SCF082_s18_g848,-0.601511653956802
SCF082_s18_g849,-0.241323692224486
SCF082_s18_g852,-0.679749740143905
SCF082_s18_g853,-0.0128404052392864
SCF082_s18_g854,0.10436539775314
SCF082_s18_g855,-2.14258227347513
