"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-113 0.591069328651967 4 59 "GO:0030027" "lamellipodium" 0.826650660119457
96 0.564088932591293 2 95 "GO:0030117;GO:0048475" "membrane coat" 0.806234425606092
164 0.484208971133306 3 47 "GO:0030118" "clathrin coat" 0.757161395790176
161 0.553141259997601 2 35 "GO:0030119" "AP-type membrane coat adaptor complex" 0.794462692055378
250 0.229572151627614 2 60 "GO:0030120" "vesicle coat" 0.608729777618922
193 0.509765212306151 8 30 "GO:0030122;GO:0030131;GO:0030128;GO:0030132;GO:0030669;GO:0045334" "clathrin-coated endocytic vesicle" 0.777160020282122
567 0.13381291621752 3 18 "GO:0030126;GO:0030663" "COPI vesicle coat" 0.501197458228093
-457 0.254793048905085 4 16 "GO:0030127" "COPII vesicle coat" 0.616719874007771
103 0.365339942190158 7 207 "GO:0030133" "transport vesicle" 0.673236497243499
-337 0.131515995902892 3 52 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.501197458228093
117 0.400039252533996 2 136 "GO:0030135" "coated vesicle" 0.699770155178871
169 0.394811307592732 2 66 "GO:0030136" "clathrin-coated vesicle" 0.693879788850199
487 0.108709130733774 8 28 "GO:0030137" "COPI-coated vesicle" 0.468408460367585
32 0.797000143209093 2 173 "GO:0030139" "endocytic vesicle" 0.939490617468824
356 0.258101615616959 2 26 "GO:0030140" "trans-Golgi network transport vesicle" 0.616719874007771
-310 0.113149969617436 -1 68 "GO:0030173;GO:0031228" "obsolete intrinsic component of Golgi membrane" 0.477020735221709
376 0.165845844697546 2 35 "GO:0030175" "filopodium" 0.533987170289901
369 0.00386213368813504 -1 162 "GO:0030176;GO:0031227" "obsolete intrinsic component of endoplasmic reticulum membrane" 0.0808289407588262
-229 0.258180644600998 2 63 "GO:0030286" "dynein complex" 0.616719874007771
-386 4.82801015444184e-05 2 300 "GO:0030312;GO:0005618" "external encapsulating structure" 0.00235767829208577
217 0.335571954745306 2 51 "GO:0030315" "T-tubule" 0.650154006590147
-63 0.47395293932441 2 354 "GO:0030424" "axon" 0.753286077451676
49 0.58022963936374 5 353 "GO:0030425;GO:0097447" "dendrite" 0.817342713142191
42 0.846360973690913 2 54 "GO:0030426" "growth cone" 0.952709767822639
148 0.212015141576777 2 190 "GO:0030427" "site of polarized growth" 0.581962019730075
-582 0.228418217074356 2 11 "GO:0030445" "yeast-form cell wall" 0.608729777618922
-651 0.0694173769037448 5 20 "GO:0030446" "hyphal cell wall" 0.375729058431782
236 0.319764693419414 2 46 "GO:0030479;GO:0061645" "actin cortical patch" 0.646145208081988
271 0.0529686354452003 2 134 "GO:0030496" "midbody" 0.341060054124898
78 0.687273367430645 2 70 "GO:0030658" "transport vesicle membrane" 0.867978864901634
68 0.410030258388089 3 407 "GO:0030659;GO:0012506" "vesicle membrane" 0.706804155100224
85 0.671288953264105 2 65 "GO:0030660" "Golgi-associated vesicle membrane" 0.864108366736985
107 0.547369461671433 5 82 "GO:0030662" "coated vesicle membrane" 0.791996307504839
432 0.11190712570149 2 35 "GO:0030665;GO:0030125" "clathrin-coated vesicle membrane" 0.475199823630965
-1 0.993838640628162 2 84 "GO:0030666" "endocytic vesicle membrane" 0.996350072633961
2 0.992318995141174 2 76 "GO:0030667" "secretory granule membrane" 0.996350072633961
-158 0.465613110459707 2 55 "GO:0030670" "phagocytic vesicle membrane" 0.752112695681017
68 0.861310137706045 3 17 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 0.952709767822639
-581 5.69133617889201e-07 3 197 "GO:0030684" "preribosome" 3.70569222314524e-05
-601 0.000248076582056096 2 97 "GO:0030686" "90S preribosome" 0.0103837769346337
